time, humidity, ambient_temp, m8_temp, m5_temp, dew point
2022-05-01_12-49-05, 45.600000, 25.000000, 15.810000, 15.880000, 12.446205
2022-05-01_12-49-09, 45.600000, 24.900000, 15.690000, 15.810000, 12.355351
2022-05-01_12-49-13, 45.600000, 24.900000, 15.630000, 15.690000, 12.355351
2022-05-01_12-49-17, 45.600000, 25.000000, 15.500000, 15.630000, 12.446205
2022-05-01_12-49-21, 45.600000, 24.900000, 15.440000, 15.500000, 12.355351
2022-05-01_12-49-25, 45.600000, 25.000000, 15.380000, 15.380000, 12.446205
2022-05-01_12-49-30, 45.600000, 25.000000, 15.310000, 15.380000, 12.446205
2022-05-01_12-49-34, 45.600000, 24.900000, 15.310000, 15.380000, 12.355351
2022-05-01_12-49-38, 45.600000, 25.000000, 15.380000, 15.440000, 12.446205
2022-05-01_12-49-42, 45.600000, 24.900000, 15.440000, 15.440000, 12.355351
2022-05-01_12-49-46, 45.600000, 25.000000, 15.500000, 15.500000, 12.446205
2022-05-01_12-49-50, 45.500000, 25.000000, 15.630000, 15.630000, 12.412756
2022-05-01_12-49-54, 45.600000, 25.000000, 15.690000, 15.690000, 12.446205
2022-05-01_12-49-58, 45.500000, 24.900000, 15.810000, 15.810000, 12.321926
2022-05-01_12-50-02, 45.500000, 24.900000, 15.940000, 15.880000, 12.321926
2022-05-01_12-50-07, 45.600000, 24.900000, 16.000000, 15.940000, 12.355351
2022-05-01_12-50-11, 45.600000, 24.900000, 16.120000, 16.120000, 12.355351
2022-05-01_12-50-15, 45.600000, 24.900000, 16.250000, 16.120000, 12.355351
2022-05-01_12-50-19, 45.600000, 25.000000, 16.310000, 16.250000, 12.446205
2022-05-01_12-50-23, 45.600000, 24.900000, 16.440000, 16.370000, 12.355351
2022-05-01_12-50-27, 45.600000, 25.000000, 16.500000, 16.440000, 12.446205
2022-05-01_12-50-31, 45.600000, 24.900000, 16.620000, 16.560000, 12.355351
2022-05-01_12-50-35, 45.600000, 24.900000, 16.690000, 16.620000, 12.355351
2022-05-01_12-50-39, 45.600000, 24.900000, 16.750000, 16.690000, 12.355351
2022-05-01_12-50-44, 45.600000, 24.900000, 16.870000, 16.750000, 12.355351
2022-05-01_12-50-48, 45.500000, 24.900000, 16.940000, 16.810000, 12.321926
2022-05-01_12-50-52, 45.500000, 24.900000, 17.000000, 16.870000, 12.321926
2022-05-01_12-50-56, 45.500000, 24.900000, 17.060000, 17.000000, 12.321926
2022-05-01_12-51-00, 45.500000, 24.900000, 17.120000, 17.060000, 12.321926
2022-05-01_12-51-04, 45.500000, 24.900000, 17.190000, 17.120000, 12.321926
2022-05-01_12-51-08, 45.600000, 24.900000, 17.250000, 17.190000, 12.355351
2022-05-01_12-51-12, 45.600000, 24.900000, 17.250000, 17.190000, 12.355351
2022-05-01_12-51-16, 45.600000, 25.000000, 17.250000, 17.190000, 12.446205
2022-05-01_12-51-20, 45.600000, 24.900000, 17.250000, 17.190000, 12.355351
2022-05-01_12-51-25, 45.600000, 24.900000, 17.190000, 17.190000, 12.355351
2022-05-01_12-51-29, 45.600000, 24.900000, 17.190000, 17.120000, 12.355351
2022-05-01_12-51-33, 45.600000, 24.900000, 17.120000, 17.060000, 12.355351
2022-05-01_12-51-37, 45.600000, 24.900000, 17.060000, 17.060000, 12.355351
2022-05-01_12-51-41, 45.600000, 25.000000, 17.000000, 17.000000, 12.446205
2022-05-01_12-51-45, 45.600000, 25.000000, 16.940000, 16.940000, 12.446205
2022-05-01_12-51-49, 45.600000, 24.900000, 16.870000, 16.870000, 12.355351
2022-05-01_12-51-53, 45.600000, 24.900000, 16.750000, 16.810000, 12.355351
2022-05-01_12-51-57, 45.600000, 24.900000, 16.690000, 16.690000, 12.355351
2022-05-01_12-52-02, 45.600000, 24.900000, 16.620000, 16.690000, 12.355351
2022-05-01_12-52-06, 45.600000, 24.900000, 16.560000, 16.560000, 12.355351
2022-05-01_12-52-10, 45.600000, 24.900000, 16.440000, 16.440000, 12.355351
2022-05-01_12-52-14, 45.600000, 24.900000, 16.370000, 16.370000, 12.355351
2022-05-01_12-52-18, 45.600000, 24.900000, 16.250000, 16.310000, 12.355351
2022-05-01_12-52-22, 45.600000, 24.900000, 16.190000, 16.190000, 12.355351
2022-05-01_12-52-26, 45.600000, 24.900000, 16.060000, 16.120000, 12.355351
2022-05-01_12-52-30, 45.600000, 24.900000, 15.940000, 16.000000, 12.355351
2022-05-01_12-52-34, 45.700000, 24.900000, 15.880000, 15.880000, 12.388712
2022-05-01_12-52-38, 45.700000, 24.900000, 15.750000, 15.810000, 12.388712
2022-05-01_12-52-43, 45.700000, 24.900000, 15.690000, 15.750000, 12.388712
2022-05-01_12-52-47, 45.700000, 24.900000, 15.560000, 15.630000, 12.388712
2022-05-01_12-52-51, 45.700000, 24.900000, 15.440000, 15.500000, 12.388712
2022-05-01_12-52-55, 45.700000, 25.000000, 15.380000, 15.380000, 12.479590
2022-05-01_12-52-59, 45.700000, 25.000000, 15.310000, 15.380000, 12.479590
2022-05-01_12-53-03, 45.700000, 25.000000, 15.310000, 15.310000, 12.479590
2022-05-01_12-53-07, 45.600000, 25.000000, 15.310000, 15.310000, 12.446205
2022-05-01_12-53-11, 45.600000, 25.000000, 15.380000, 15.380000, 12.446205
2022-05-01_12-53-15, 45.600000, 25.000000, 15.500000, 15.440000, 12.446205
2022-05-01_12-53-20, 45.600000, 25.000000, 15.560000, 15.500000, 12.446205
2022-05-01_12-53-24, 45.600000, 24.900000, 15.630000, 15.630000, 12.355351
2022-05-01_12-53-28, 45.600000, 24.900000, 15.750000, 15.690000, 12.355351
2022-05-01_12-53-32, 45.600000, 24.900000, 15.880000, 15.750000, 12.355351
2022-05-01_12-53-36, 45.600000, 24.900000, 15.940000, 15.880000, 12.355351
2022-05-01_12-53-40, 45.600000, 24.900000, 16.060000, 16.000000, 12.355351
2022-05-01_12-53-44, 45.600000, 24.900000, 16.120000, 16.120000, 12.355351
2022-05-01_12-53-48, 45.600000, 24.900000, 16.250000, 16.190000, 12.355351
2022-05-01_12-53-52, 45.600000, 24.900000, 16.370000, 16.310000, 12.355351
2022-05-01_12-53-57, 45.600000, 24.900000, 16.440000, 16.370000, 12.355351
2022-05-01_12-54-01, 45.600000, 25.000000, 16.560000, 16.440000, 12.446205
2022-05-01_12-54-05, 45.700000, 25.000000, 16.620000, 16.500000, 12.479590
2022-05-01_12-54-09, 45.600000, 24.900000, 16.690000, 16.620000, 12.355351
2022-05-01_12-54-13, 45.600000, 24.900000, 16.750000, 16.620000, 12.355351
2022-05-01_12-54-17, 45.600000, 24.900000, 16.870000, 16.750000, 12.355351
2022-05-01_12-54-21, 45.600000, 25.000000, 16.940000, 16.810000, 12.446205
2022-05-01_12-54-25, 45.600000, 25.000000, 17.000000, 16.940000, 12.446205
2022-05-01_12-54-29, 45.600000, 24.900000, 17.060000, 16.940000, 12.355351
2022-05-01_12-54-33, 45.600000, 24.900000, 17.120000, 17.000000, 12.355351
2022-05-01_12-54-38, 45.600000, 24.900000, 17.190000, 17.120000, 12.355351
2022-05-01_12-54-42, 45.600000, 24.900000, 17.250000, 17.120000, 12.355351
2022-05-01_12-54-46, 45.600000, 24.900000, 17.250000, 17.190000, 12.355351
2022-05-01_12-54-50, 45.600000, 24.900000, 17.250000, 17.190000, 12.355351
2022-05-01_12-54-54, 45.600000, 24.900000, 17.250000, 17.190000, 12.355351
2022-05-01_12-54-58, 45.600000, 24.900000, 17.190000, 17.120000, 12.355351
2022-05-01_12-55-02, 45.600000, 24.900000, 17.190000, 17.120000, 12.355351
2022-05-01_12-55-06, 45.600000, 24.900000, 17.120000, 17.060000, 12.355351
2022-05-01_12-55-10, 45.600000, 25.000000, 17.060000, 17.000000, 12.446205
2022-05-01_12-55-15, 45.600000, 24.900000, 17.060000, 17.000000, 12.355351
2022-05-01_12-55-19, 45.600000, 24.900000, 17.000000, 16.870000, 12.355351
2022-05-01_12-55-23, 45.600000, 24.900000, 16.870000, 16.870000, 12.355351
2022-05-01_12-55-27, 45.600000, 24.900000, 16.810000, 16.810000, 12.355351
2022-05-01_12-55-31, 45.600000, 25.000000, 16.750000, 16.750000, 12.446205
2022-05-01_12-55-35, 45.600000, 25.000000, 16.690000, 16.690000, 12.446205
2022-05-01_12-55-39, 45.600000, 24.900000, 16.620000, 16.560000, 12.355351
2022-05-01_12-55-43, 45.500000, 24.900000, 16.500000, 16.500000, 12.321926
2022-05-01_12-55-47, 45.600000, 25.000000, 16.370000, 16.370000, 12.446205
2022-05-01_12-55-52, 45.600000, 25.000000, 16.250000, 16.310000, 12.446205
2022-05-01_12-55-56, 45.600000, 25.000000, 16.120000, 16.190000, 12.446205
2022-05-01_12-56-00, 45.500000, 25.000000, 16.060000, 16.120000, 12.412756
2022-05-01_12-56-04, 45.500000, 24.900000, 15.940000, 16.000000, 12.321926
2022-05-01_12-56-08, 45.500000, 25.000000, 15.880000, 15.940000, 12.412756
2022-05-01_12-56-12, 45.500000, 25.000000, 15.750000, 15.810000, 12.412756
2022-05-01_12-56-16, 45.500000, 25.000000, 15.690000, 15.750000, 12.412756
2022-05-01_12-56-20, 45.500000, 24.900000, 15.560000, 15.630000, 12.321926
2022-05-01_12-56-24, 45.600000, 25.000000, 15.440000, 15.500000, 12.446205
2022-05-01_12-56-28, 45.600000, 24.900000, 15.380000, 15.440000, 12.355351
2022-05-01_12-56-33, 45.600000, 25.000000, 15.310000, 15.380000, 12.446205
2022-05-01_12-56-37, 45.600000, 24.900000, 15.250000, 15.310000, 12.355351
2022-05-01_12-56-41, 45.600000, 24.900000, 15.310000, 15.310000, 12.355351
2022-05-01_12-56-45, 45.600000, 24.900000, 15.380000, 15.380000, 12.355351
2022-05-01_12-56-49, 45.600000, 25.000000, 15.440000, 15.380000, 12.446205
2022-05-01_12-56-53, 45.600000, 24.900000, 15.560000, 15.500000, 12.355351
2022-05-01_12-56-57, 45.600000, 24.900000, 15.630000, 15.560000, 12.355351
2022-05-01_12-57-01, 45.700000, 25.000000, 15.750000, 15.690000, 12.479590
2022-05-01_12-57-05, 45.600000, 24.900000, 15.880000, 15.810000, 12.355351
2022-05-01_12-57-10, 45.700000, 25.000000, 15.940000, 15.880000, 12.479590
2022-05-01_12-57-14, 45.600000, 24.900000, 16.060000, 16.000000, 12.355351
2022-05-01_12-57-18, 45.600000, 25.000000, 16.120000, 16.120000, 12.446205
2022-05-01_12-57-22, 45.600000, 25.000000, 16.250000, 16.190000, 12.446205
2022-05-01_12-57-26, 45.600000, 25.000000, 16.370000, 16.310000, 12.446205
2022-05-01_12-57-30, 45.600000, 25.000000, 16.440000, 16.370000, 12.446205
2022-05-01_12-57-34, 45.600000, 25.000000, 16.560000, 16.440000, 12.446205
2022-05-01_12-57-38, 45.600000, 25.000000, 16.620000, 16.500000, 12.446205
2022-05-01_12-57-42, 45.600000, 25.000000, 16.690000, 16.620000, 12.446205
2022-05-01_12-57-47, 45.500000, 25.000000, 16.750000, 16.690000, 12.412756
2022-05-01_12-57-51, 45.600000, 25.000000, 16.870000, 16.750000, 12.446205
2022-05-01_12-57-55, 45.500000, 25.000000, 16.940000, 16.810000, 12.412756
2022-05-01_12-57-59, 45.600000, 25.000000, 17.000000, 16.940000, 12.446205
2022-05-01_12-58-03, 45.500000, 24.900000, 17.060000, 16.940000, 12.321926
2022-05-01_12-58-07, 45.500000, 24.900000, 17.120000, 17.000000, 12.321926
2022-05-01_12-58-11, 45.500000, 25.000000, 17.190000, 17.060000, 12.412756
2022-05-01_12-58-15, 45.500000, 24.900000, 17.190000, 17.120000, 12.321926
2022-05-01_12-58-19, 45.500000, 24.900000, 17.250000, 17.190000, 12.321926
2022-05-01_12-58-23, 45.600000, 24.900000, 17.250000, 17.190000, 12.355351
2022-05-01_12-58-28, 45.500000, 24.900000, 17.250000, 17.190000, 12.321926
2022-05-01_12-58-32, 45.600000, 25.000000, 17.190000, 17.120000, 12.446205
2022-05-01_12-58-36, 45.600000, 25.000000, 17.120000, 17.120000, 12.446205
2022-05-01_12-58-40, 45.600000, 24.900000, 17.120000, 17.060000, 12.355351
2022-05-01_12-58-44, 45.600000, 25.000000, 17.060000, 17.000000, 12.446205
2022-05-01_12-58-48, 45.600000, 25.000000, 17.000000, 16.940000, 12.446205
2022-05-01_12-58-52, 45.600000, 25.000000, 16.940000, 16.940000, 12.446205
2022-05-01_12-58-56, 45.600000, 25.000000, 16.870000, 16.870000, 12.446205
2022-05-01_12-59-00, 45.600000, 24.900000, 16.810000, 16.750000, 12.355351
2022-05-01_12-59-05, 45.600000, 24.900000, 16.690000, 16.750000, 12.355351
2022-05-01_12-59-09, 45.600000, 24.900000, 16.620000, 16.690000, 12.355351
2022-05-01_12-59-13, 45.500000, 24.900000, 16.560000, 16.560000, 12.321926
2022-05-01_12-59-17, 45.600000, 24.900000, 16.440000, 16.500000, 12.355351
2022-05-01_12-59-21, 45.600000, 24.900000, 16.370000, 16.370000, 12.355351
2022-05-01_12-59-25, 45.600000, 24.900000, 16.250000, 16.250000, 12.355351
2022-05-01_12-59-29, 45.600000, 24.900000, 16.190000, 16.190000, 12.355351
2022-05-01_12-59-33, 45.500000, 24.900000, 16.120000, 16.060000, 12.321926
2022-05-01_12-59-37, 45.600000, 24.900000, 16.000000, 16.000000, 12.355351
2022-05-01_12-59-42, 45.500000, 24.900000, 15.880000, 15.940000, 12.321926
2022-05-01_12-59-46, 45.500000, 24.900000, 15.750000, 15.810000, 12.321926
2022-05-01_12-59-50, 45.600000, 24.900000, 15.690000, 15.750000, 12.355351
2022-05-01_12-59-54, 45.600000, 24.900000, 15.560000, 15.630000, 12.355351
2022-05-01_12-59-58, 45.600000, 24.900000, 15.440000, 15.500000, 12.355351
2022-05-01_13-00-02, 45.500000, 24.900000, 15.380000, 15.440000, 12.321926
2022-05-01_13-00-06, 45.600000, 24.900000, 15.310000, 15.380000, 12.355351
2022-05-01_13-00-10, 45.600000, 24.900000, 15.310000, 15.310000, 12.355351
2022-05-01_13-00-14, 45.600000, 24.900000, 15.310000, 15.310000, 12.355351
2022-05-01_13-00-18, 45.600000, 24.900000, 15.380000, 15.380000, 12.355351
2022-05-01_13-00-23, 45.600000, 24.900000, 15.440000, 15.440000, 12.355351
2022-05-01_13-00-27, 45.600000, 24.900000, 15.560000, 15.500000, 12.355351
2022-05-01_13-00-31, 45.600000, 24.900000, 15.630000, 15.630000, 12.355351
2022-05-01_13-00-35, 45.600000, 24.900000, 15.750000, 15.750000, 12.355351
2022-05-01_13-00-39, 45.600000, 24.900000, 15.880000, 15.810000, 12.355351
2022-05-01_13-00-43, 45.600000, 24.900000, 15.940000, 15.940000, 12.355351
2022-05-01_13-00-47, 45.600000, 24.900000, 16.060000, 16.000000, 12.355351
2022-05-01_13-00-51, 45.600000, 24.900000, 16.190000, 16.120000, 12.355351
2022-05-01_13-00-55, 45.600000, 24.900000, 16.250000, 16.190000, 12.355351
2022-05-01_13-01-00, 45.600000, 24.900000, 16.370000, 16.250000, 12.355351
2022-05-01_13-01-04, 45.600000, 24.900000, 16.440000, 16.370000, 12.355351
2022-05-01_13-01-08, 45.600000, 24.900000, 16.560000, 16.440000, 12.355351
2022-05-01_13-01-12, 45.600000, 24.900000, 16.620000, 16.560000, 12.355351
2022-05-01_13-01-16, 45.600000, 24.900000, 16.690000, 16.620000, 12.355351
2022-05-01_13-01-20, 45.700000, 24.900000, 16.750000, 16.690000, 12.388712
2022-05-01_13-01-24, 45.900000, 24.900000, 16.870000, 16.750000, 12.455241
2022-05-01_13-01-28, 45.900000, 24.900000, 16.940000, 16.810000, 12.455241
2022-05-01_13-01-32, 46.000000, 24.900000, 17.060000, 16.940000, 12.488410
2022-05-01_13-01-36, 46.000000, 24.900000, 17.120000, 17.000000, 12.488410
2022-05-01_13-01-41, 45.900000, 25.000000, 17.120000, 17.000000, 12.546166
2022-05-01_13-01-45, 45.800000, 24.900000, 17.190000, 17.120000, 12.422009
2022-05-01_13-01-49, 45.800000, 25.000000, 17.250000, 17.190000, 12.512910
2022-05-01_13-01-53, 45.800000, 25.000000, 17.250000, 17.190000, 12.512910
2022-05-01_13-01-57, 45.800000, 25.000000, 17.250000, 17.190000, 12.512910
2022-05-01_13-02-01, 45.700000, 24.900000, 17.250000, 17.190000, 12.388712
2022-05-01_13-02-05, 45.700000, 25.000000, 17.190000, 17.190000, 12.479590
2022-05-01_13-02-09, 45.700000, 25.000000, 17.190000, 17.120000, 12.479590
2022-05-01_13-02-13, 45.700000, 25.000000, 17.120000, 17.060000, 12.479590
2022-05-01_13-02-18, 45.600000, 25.000000, 17.060000, 17.060000, 12.446205
2022-05-01_13-02-22, 45.600000, 25.000000, 17.000000, 17.000000, 12.446205
2022-05-01_13-02-26, 45.600000, 25.000000, 16.940000, 16.940000, 12.446205
2022-05-01_13-02-30, 45.600000, 25.000000, 16.870000, 16.870000, 12.446205
2022-05-01_13-02-34, 45.600000, 25.000000, 16.870000, 16.810000, 12.446205
2022-05-01_13-02-38, 45.600000, 25.000000, 16.750000, 16.750000, 12.446205
2022-05-01_13-02-42, 45.600000, 24.900000, 16.620000, 16.690000, 12.355351
2022-05-01_13-02-46, 45.600000, 25.000000, 16.560000, 16.620000, 12.446205
2022-05-01_13-02-50, 45.600000, 24.900000, 16.440000, 16.500000, 12.355351
2022-05-01_13-02-55, 45.600000, 25.000000, 16.370000, 16.370000, 12.446205
2022-05-01_13-02-59, 45.600000, 25.000000, 16.250000, 16.310000, 12.446205
2022-05-01_13-03-03, 45.600000, 25.000000, 16.190000, 16.250000, 12.446205
2022-05-01_13-03-07, 45.600000, 24.900000, 16.120000, 16.120000, 12.355351
2022-05-01_13-03-11, 45.600000, 24.900000, 16.000000, 16.000000, 12.355351
2022-05-01_13-03-15, 45.600000, 25.000000, 15.880000, 15.940000, 12.446205
2022-05-01_13-03-19, 45.600000, 24.900000, 15.750000, 15.880000, 12.355351
2022-05-01_13-03-23, 45.600000, 25.000000, 15.690000, 15.750000, 12.446205
2022-05-01_13-03-27, 45.600000, 24.900000, 15.560000, 15.630000, 12.355351
2022-05-01_13-03-31, 45.600000, 24.900000, 15.500000, 15.500000, 12.355351
2022-05-01_13-03-36, 45.600000, 24.900000, 15.380000, 15.440000, 12.355351
2022-05-01_13-03-40, 45.600000, 24.900000, 15.310000, 15.380000, 12.355351
2022-05-01_13-03-44, 45.600000, 24.900000, 15.310000, 15.380000, 12.355351
2022-05-01_13-03-48, 45.600000, 24.900000, 15.310000, 15.310000, 12.355351
2022-05-01_13-03-52, 45.600000, 24.900000, 15.380000, 15.380000, 12.355351
2022-05-01_13-03-56, 45.600000, 24.900000, 15.440000, 15.440000, 12.355351
2022-05-01_13-04-00, 45.600000, 24.900000, 15.560000, 15.500000, 12.355351
2022-05-01_13-04-04, 45.600000, 24.900000, 15.630000, 15.560000, 12.355351
2022-05-01_13-04-08, 45.600000, 24.900000, 15.750000, 15.690000, 12.355351
2022-05-01_13-04-13, 45.600000, 24.900000, 15.880000, 15.750000, 12.355351
2022-05-01_13-04-17, 45.600000, 24.900000, 15.940000, 15.880000, 12.355351
2022-05-01_13-04-21, 45.600000, 24.900000, 16.060000, 16.000000, 12.355351
2022-05-01_13-04-25, 45.600000, 24.900000, 16.120000, 16.060000, 12.355351
2022-05-01_13-04-29, 45.600000, 24.900000, 16.250000, 16.190000, 12.355351
2022-05-01_13-04-33, 45.600000, 24.900000, 16.310000, 16.310000, 12.355351
2022-05-01_13-04-37, 45.600000, 24.900000, 16.440000, 16.370000, 12.355351
2022-05-01_13-04-41, 45.600000, 24.900000, 16.560000, 16.440000, 12.355351
2022-05-01_13-04-45, 45.600000, 24.900000, 16.620000, 16.500000, 12.355351
2022-05-01_13-04-50, 45.600000, 24.900000, 16.690000, 16.620000, 12.355351
2022-05-01_13-04-54, 45.600000, 24.900000, 16.750000, 16.690000, 12.355351
2022-05-01_13-04-58, 45.600000, 24.900000, 16.870000, 16.750000, 12.355351
2022-05-01_13-05-02, 45.600000, 24.900000, 16.940000, 16.810000, 12.355351
2022-05-01_13-05-06, 45.600000, 24.900000, 17.000000, 16.940000, 12.355351
2022-05-01_13-05-10, 45.600000, 24.900000, 17.060000, 17.000000, 12.355351
2022-05-01_13-05-14, 45.600000, 24.900000, 17.120000, 17.060000, 12.355351
2022-05-01_13-05-18, 45.600000, 24.900000, 17.190000, 17.120000, 12.355351
2022-05-01_13-05-22, 45.600000, 24.900000, 17.190000, 17.190000, 12.355351
2022-05-01_13-05-26, 45.600000, 24.900000, 17.250000, 17.120000, 12.355351
2022-05-01_13-05-31, 45.600000, 24.900000, 17.250000, 17.190000, 12.355351
2022-05-01_13-05-35, 45.600000, 24.900000, 17.250000, 17.190000, 12.355351
2022-05-01_13-05-39, 45.600000, 24.900000, 17.190000, 17.190000, 12.355351
2022-05-01_13-05-43, 45.600000, 24.900000, 17.120000, 17.120000, 12.355351
2022-05-01_13-05-47, 45.600000, 25.000000, 17.120000, 17.120000, 12.446205
2022-05-01_13-05-51, 45.600000, 25.000000, 17.060000, 17.000000, 12.446205
2022-05-01_13-05-55, 45.600000, 24.900000, 17.000000, 17.000000, 12.355351
2022-05-01_13-05-59, 45.600000, 24.900000, 16.940000, 16.940000, 12.355351
2022-05-01_13-06-03, 45.600000, 25.000000, 16.870000, 16.870000, 12.446205
2022-05-01_13-06-08, 45.600000, 24.900000, 16.810000, 16.810000, 12.355351
2022-05-01_13-06-12, 45.600000, 25.000000, 16.750000, 16.690000, 12.446205
2022-05-01_13-06-16, 45.600000, 24.900000, 16.690000, 16.690000, 12.355351
2022-05-01_13-06-20, 45.600000, 25.000000, 16.620000, 16.620000, 12.446205
2022-05-01_13-06-24, 45.600000, 25.000000, 16.500000, 16.500000, 12.446205
2022-05-01_13-06-28, 45.600000, 25.000000, 16.370000, 16.370000, 12.446205
2022-05-01_13-06-32, 45.600000, 25.000000, 16.310000, 16.310000, 12.446205
2022-05-01_13-06-36, 45.600000, 25.000000, 16.190000, 16.250000, 12.446205
2022-05-01_13-06-40, 45.600000, 25.000000, 16.120000, 16.190000, 12.446205
2022-05-01_13-06-44, 45.600000, 24.900000, 16.000000, 16.060000, 12.355351
2022-05-01_13-06-49, 45.600000, 24.900000, 15.940000, 16.000000, 12.355351
2022-05-01_13-06-53, 45.600000, 24.900000, 15.750000, 15.880000, 12.355351
2022-05-01_13-06-57, 45.600000, 25.000000, 15.690000, 15.750000, 12.446205
2022-05-01_13-07-01, 45.600000, 24.900000, 15.630000, 15.690000, 12.355351
2022-05-01_13-07-05, 45.600000, 24.900000, 15.500000, 15.500000, 12.355351
2022-05-01_13-07-09, 45.600000, 25.000000, 15.380000, 15.440000, 12.446205
2022-05-01_13-07-13, 45.600000, 24.900000, 15.310000, 15.380000, 12.355351
2022-05-01_13-07-17, 45.600000, 24.900000, 15.250000, 15.380000, 12.355351
2022-05-01_13-07-21, 45.600000, 24.900000, 15.310000, 15.310000, 12.355351
2022-05-01_13-07-26, 45.600000, 24.900000, 15.380000, 15.380000, 12.355351
2022-05-01_13-07-30, 45.600000, 24.900000, 15.440000, 15.440000, 12.355351
2022-05-01_13-07-34, 45.600000, 24.900000, 15.500000, 15.500000, 12.355351
2022-05-01_13-07-38, 45.600000, 24.900000, 15.630000, 15.560000, 12.355351
2022-05-01_13-07-42, 45.600000, 24.900000, 15.690000, 15.750000, 12.355351
2022-05-01_13-07-46, 45.600000, 24.900000, 15.880000, 15.810000, 12.355351
2022-05-01_13-07-50, 45.600000, 24.900000, 15.940000, 15.880000, 12.355351
2022-05-01_13-07-54, 45.600000, 24.900000, 16.060000, 16.000000, 12.355351
2022-05-01_13-07-58, 45.600000, 24.900000, 16.120000, 16.120000, 12.355351
2022-05-01_13-08-03, 45.600000, 24.900000, 16.190000, 16.190000, 12.355351
2022-05-01_13-08-07, 45.600000, 25.000000, 16.310000, 16.250000, 12.446205
2022-05-01_13-08-11, 45.600000, 24.900000, 16.440000, 16.370000, 12.355351
2022-05-01_13-08-15, 45.600000, 25.000000, 16.560000, 16.440000, 12.446205
2022-05-01_13-08-19, 45.600000, 25.000000, 16.620000, 16.500000, 12.446205
2022-05-01_13-08-23, 45.600000, 24.900000, 16.690000, 16.620000, 12.355351
2022-05-01_13-08-27, 45.600000, 24.900000, 16.810000, 16.690000, 12.355351
2022-05-01_13-08-31, 45.600000, 25.000000, 16.870000, 16.810000, 12.446205
2022-05-01_13-08-35, 45.600000, 24.900000, 16.940000, 16.810000, 12.355351
2022-05-01_13-08-39, 45.600000, 25.000000, 17.000000, 16.870000, 12.446205
2022-05-01_13-08-44, 45.600000, 25.000000, 17.060000, 16.940000, 12.446205
2022-05-01_13-08-48, 45.500000, 24.900000, 17.120000, 17.000000, 12.321926
2022-05-01_13-08-52, 45.600000, 25.000000, 17.190000, 17.120000, 12.446205
2022-05-01_13-08-56, 45.600000, 25.000000, 17.250000, 17.190000, 12.446205
2022-05-01_13-09-00, 45.600000, 25.000000, 17.250000, 17.190000, 12.446205
2022-05-01_13-09-04, 45.600000, 25.000000, 17.250000, 17.190000, 12.446205
2022-05-01_13-09-08, 45.500000, 24.900000, 17.250000, 17.190000, 12.321926
2022-05-01_13-09-12, 45.600000, 24.900000, 17.190000, 17.190000, 12.355351
2022-05-01_13-09-16, 45.600000, 24.900000, 17.190000, 17.120000, 12.355351
2022-05-01_13-09-21, 45.600000, 24.900000, 17.120000, 17.060000, 12.355351
2022-05-01_13-09-25, 45.600000, 24.900000, 17.060000, 17.000000, 12.355351
2022-05-01_13-09-29, 45.600000, 24.900000, 17.000000, 17.000000, 12.355351
2022-05-01_13-09-33, 45.600000, 25.000000, 16.940000, 16.940000, 12.446205
2022-05-01_13-09-37, 45.600000, 24.900000, 16.870000, 16.870000, 12.355351
2022-05-01_13-09-41, 45.600000, 24.900000, 16.810000, 16.810000, 12.355351
2022-05-01_13-09-45, 45.600000, 24.900000, 16.750000, 16.750000, 12.355351
2022-05-01_13-09-49, 45.600000, 24.900000, 16.690000, 16.690000, 12.355351
2022-05-01_13-09-53, 45.600000, 24.900000, 16.620000, 16.620000, 12.355351
2022-05-01_13-09-58, 45.600000, 24.900000, 16.500000, 16.500000, 12.355351
2022-05-01_13-10-02, 45.600000, 24.900000, 16.370000, 16.370000, 12.355351
2022-05-01_13-10-06, 45.600000, 24.900000, 16.250000, 16.310000, 12.355351
2022-05-01_13-10-10, 45.600000, 24.900000, 16.190000, 16.250000, 12.355351
2022-05-01_13-10-14, 45.600000, 24.900000, 16.120000, 16.120000, 12.355351
2022-05-01_13-10-18, 45.600000, 24.900000, 16.000000, 16.000000, 12.355351
2022-05-01_13-10-22, 45.600000, 24.900000, 15.940000, 16.000000, 12.355351
2022-05-01_13-10-26, 45.600000, 25.000000, 15.880000, 15.880000, 12.446205
2022-05-01_13-10-30, 45.600000, 24.900000, 15.750000, 15.750000, 12.355351
2022-05-01_13-10-34, 45.700000, 25.000000, 15.630000, 15.690000, 12.479590
2022-05-01_13-10-39, 45.600000, 24.900000, 15.500000, 15.560000, 12.355351
2022-05-01_13-10-43, 45.600000, 24.900000, 15.440000, 15.500000, 12.355351
2022-05-01_13-10-47, 45.600000, 25.000000, 15.310000, 15.380000, 12.446205
2022-05-01_13-10-51, 45.600000, 25.000000, 15.250000, 15.310000, 12.446205
2022-05-01_13-10-55, 45.600000, 25.000000, 15.250000, 15.310000, 12.446205
2022-05-01_13-10-59, 45.600000, 24.900000, 15.250000, 15.310000, 12.355351
2022-05-01_13-11-03, 45.600000, 24.900000, 15.310000, 15.310000, 12.355351
2022-05-01_13-11-07, 45.600000, 25.000000, 15.440000, 15.380000, 12.446205
2022-05-01_13-11-11, 45.600000, 25.000000, 15.500000, 15.500000, 12.446205
